Gs_1,Gs_2,Gs_3,Ts_0cm,Ts_2cm,Ts_4cm,Ts_10cm,Ts_20cm,Ts_40cm,Ts_60cm,Ts_100cm,Ms_2cm
-6.813,0.3366666666666667,-2.44,12.826666666666666,21.836666666666662,23.026666666666667,20.25,18.773333333333333,20.05333333333333,20.293333333333333,20.3,3.140333333333333
-15.72,-8.873333333333333,-12.089999999999998,10.656666666666666,20.356666666666666,22.22666666666667,20.386666666666667,18.843333333333337,20.04,20.286666666666665,20.296666666666667,3.1213333333333337
-22.213333333333335,-15.716666666666669,-18.94333333333333,9.253333333333336,19.036666666666665,21.393333333333334,20.446666666666665,18.906666666666663,20.036666666666665,20.283333333333335,20.286666666666665,3.093
-26.653333333333336,-20.656666666666663,-23.633333333333336,8.092,17.88333333333333,20.58,20.44,18.98,20.02333333333333,20.276666666666667,20.293333333333333,3.078333333333333
-29.643333333333334,-24.216666666666665,-26.876666666666665,7.763000000000001,16.863333333333333,19.793333333333333,20.366666666666664,19.040000000000003,20.02,20.27,20.29,3.057
-31.046666666666667,-26.48333333333333,-28.71666666666667,7.184666666666666,16.026666666666667,19.06,20.24,19.106666666666666,20.01,20.27,20.3,3.048
-32.00333333333333,-28.016666666666666,-29.953333333333333,6.4526666666666666,15.266666666666666,18.393333333333334,20.083333333333332,19.166666666666668,20.003333333333337,20.266666666666666,20.286666666666665,3.029
-32.92333333333334,-29.313333333333333,-31.040000000000003,5.748,14.566666666666668,17.78,19.903333333333332,19.226666666666663,19.983333333333334,20.253333333333337,20.276666666666667,3.023
-33.82666666666667,-30.456666666666667,-32.02,5.061333333333334,13.903333333333334,17.19,19.7,19.273333333333333,19.98,20.246666666666663,20.27,3.012
-34.693333333333335,-31.526666666666667,-32.94,4.364333333333334,13.276666666666666,16.64,19.49,19.316666666666663,19.973333333333333,20.23,20.27,2.9996666666666667
-35.61666666666667,-32.54333333333333,-33.86000000000001,3.268333333333333,12.656666666666666,16.103333333333335,19.263333333333335,19.343333333333337,19.97,20.233333333333334,20.27,2.987
-36.97333333333333,-33.72666666666667,-35.050000000000004,2.208,12.0,15.579999999999998,19.033333333333335,19.36,19.966666666666665,20.23,20.263333333333335,2.9873333333333334
-38.403333333333336,-35.04,-36.346666666666664,1.7263333333333335,11.363333333333337,15.063333333333333,18.81,19.383333333333333,19.96,20.216666666666665,20.253333333333337,2.9760000000000004
-39.306666666666665,-36.09,-37.28,0.8860000000000001,10.77,14.54,18.566666666666663,19.38333333333333,19.963333333333335,20.22,20.26,2.970333333333333
-40.31666666666667,-37.06333333333333,-38.21666666666667,-0.4293333333333333,10.17,14.04,18.319999999999997,19.37,19.956666666666667,20.206666666666667,20.26,2.956666666666667
-41.67,-38.24333333333333,-39.43666666666667,-1.1946666666666663,9.54,13.54,18.08,19.373333333333335,19.95,20.2,20.253333333333337,2.9499999999999997
-42.93,-39.43,-40.59,-1.9726666666666668,8.91,13.03,17.833333333333332,19.35666666666667,19.956666666666667,20.19666666666667,20.25,2.9423333333333335
-44.09,-40.53333333333333,-41.64333333333333,-2.381,8.290000000000001,12.52,17.58,19.326666666666664,19.96,20.19,20.25,2.931666666666666
-44.843333333333334,-41.336666666666666,-42.343333333333334,-2.577666666666667,7.726,12.03,17.333333333333332,19.31,19.953333333333333,20.19,20.24333333333333,2.925333333333333
-45.096666666666664,-41.79333333333333,-42.63,-3.071,7.223999999999999,11.550000000000002,17.076666666666664,19.276666666666667,19.96,20.19,20.24,2.915666666666666
-45.326666666666675,-42.11666666666667,-42.85333333333333,-3.503,6.7363333333333335,11.089999999999998,16.81,19.226666666666667,19.95,20.18,20.24,2.914
-45.50666666666667,-42.41,-43.05,-3.682,6.285333333333334,10.65,16.55,19.176666666666662,19.94666666666667,20.173333333333336,20.23,2.9090000000000003
-45.35666666666666,-42.516666666666666,-42.973333333333336,-3.5623333333333336,5.902333333333334,10.233333333333334,16.286666666666665,19.12,19.95,20.17,20.226666666666667,2.9023333333333334
-44.85333333333333,-42.27333333333333,-42.58333333333333,-4.389333333333333,5.566666666666666,9.853333333333332,16.03,19.069999999999997,19.95,20.166666666666668,20.22,2.8996666666666666
-44.71666666666667,-42.21,-42.47,-4.701666666666667,5.21,9.49,15.77,19.0,19.95,20.156666666666663,20.22,2.889333333333333
-44.52333333333333,-42.11666666666667,-42.33666666666667,-4.558666666666667,4.885000000000001,9.133333333333336,15.516666666666666,18.933333333333337,19.95,20.146666666666665,20.22666666666667,2.8866666666666667
-43.91,-41.833333333333336,-41.830000000000005,-3.8766666666666665,4.637333333333333,8.803333333333333,15.266666666666666,18.86,19.95,20.15,20.226666666666667,2.8826666666666667
-42.06,-40.71666666666666,-40.3,-1.5563333333333331,4.5986666666666665,8.526666666666666,15.026666666666666,18.793333333333333,19.94333333333333,20.15,20.22,2.880333333333333
-38.196666666666665,-38.13,-37.080000000000005,2.037333333333333,4.931333333333334,8.356666666666667,14.800000000000002,18.72666666666667,19.94666666666667,20.153333333333332,20.23,2.8866666666666667
-31.180000000000003,-33.906666666666666,-31.680000000000003,7.62,5.794666666666667,8.363333333333333,14.573333333333332,18.643333333333334,19.96,20.17,20.236666666666665,2.8996666666666666
-20.273333333333337,-26.463333333333335,-22.563333333333333,10.3,7.298666666666667,8.643333333333334,14.363333333333337,18.56,19.956666666666667,20.16333333333333,20.24,2.922
