DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
-0.8893333333333334,267.1666666666667,9.61,911.0,4.467666666666667,329.56666666666666,0.0
-2.0976666666666666,266.8333333333333,7.579,911.0,1.155333333333333,327.53333333333336,0.0
-2.470333333333333,264.40000000000003,5.876333333333334,911.0,0.4556666666666666,323.3,0.0
-2.0753333333333335,262.06666666666666,4.864,911.0,0.8816666666666667,319.4,0.0
-1.9386666666666663,260.6333333333333,4.593333333333333,911.0,1.1936666666666664,316.6333333333333,0.0
-2.098333333333333,258.59999999999997,3.6803333333333335,910.3333333333334,1.2776666666666667,312.7333333333333,0.0
-1.6423333333333334,257.6666666666667,2.706666666666667,910.0,0.8210000000000001,310.26666666666665,0.0
-0.8893333333333334,257.3666666666667,3.0653333333333332,907.3333333333334,1.8626666666666667,311.56666666666666,0.0
-1.8246666666666669,256.5,3.604000000000001,910.0,0.92,313.2,0.0
0.0836666666666667,261.7,4.078,907.3333333333334,2.235333333333333,311.23333333333335,0.0
-0.9733333333333332,263.6666666666667,5.152333333333334,910.0,1.627,311.6666666666667,0.0
-1.5586666666666666,261.8666666666667,3.8913333333333338,909.6666666666666,1.072,308.09999999999997,0.0
-1.6726666666666663,259.3333333333333,3.485333333333333,909.0,1.0643333333333334,306.40000000000003,0.0
-2.1670000000000003,253.9,1.518,909.0,0.3876666666666666,301.8666666666667,0.0
-1.4223333333333334,253.0,1.0079999999999998,904.0,0.9583333333333336,299.20000000000005,0.0
-1.445,253.5666666666667,-0.4193333333333333,909.0,0.4639999999999999,297.06666666666666,0.0
-0.134,256.2,-0.7080000000000001,909.0,1.0646666666666669,297.3,0.0
13.066333333333333,255.4333333333333,-0.4233333333333333,909.0,7.272000000000001,298.73333333333335,0.0
51.65333333333333,253.66666666666663,-0.3596666666666666,906.3333333333334,23.213333333333335,302.4,0.0
131.73333333333335,257.3333333333333,0.8409999999999999,909.0,64.96666666666665,314.1333333333333,0.0
208.66666666666663,260.26666666666665,3.4250000000000003,908.6666666666666,90.58666666666666,330.7,0.0
356.7666666666667,269.53333333333336,6.0616666666666665,908.6666666666666,122.6,354.9666666666667,0.0
448.8333333333333,280.8333333333333,8.603,908.0,130.46666666666667,372.93333333333334,0.0
548.6,286.3333333333333,9.98,908.0,147.1,392.1333333333334,0.0
568.7,288.96666666666664,11.256666666666668,908.0,146.70000000000002,404.1333333333334,0.0
680.8666666666667,291.9,12.159999999999998,908.0,167.29999999999998,419.23333333333335,0.0
684.4,298.7,13.023333333333332,907.6666666666666,165.36666666666665,431.8666666666666,0.0
710.8666666666667,297.7666666666667,14.49,907.0,175.70000000000002,438.3,0.0
731.5333333333334,302.56666666666666,16.126666666666665,906.6666666666666,183.6,447.3333333333333,0.0
725.6333333333333,308.73333333333335,17.253333333333334,901.0,184.66666666666663,453.4666666666667,0.0
678.8000000000001,310.5,17.783333333333335,905.3333333333334,173.9333333333333,450.6666666666667,0.0
700.7333333333332,318.3666666666667,18.69333333333333,905.0,176.4,457.8666666666666,0.0
708.3333333333334,309.2666666666667,19.09,904.0,175.29999999999998,455.8333333333333,0.0
676.9,314.2666666666667,19.39333333333333,901.6666666666666,168.83333333333334,457.5666666666666,0.0
706.7666666666668,318.8666666666666,20.31,903.0,177.66666666666666,457.9666666666667,0.0
616.0666666666667,314.93333333333334,20.796666666666667,903.0,153.86666666666667,453.3666666666666,0.0
534.2666666666668,312.23333333333335,20.99,902.0,136.63333333333333,444.7,0.0
463.9666666666667,307.90000000000003,21.116666666666667,902.0,127.56666666666668,437.3,0.0
359.0,305.93333333333334,21.176666666666662,902.0,109.76666666666664,429.8333333333333,0.0
